PomBaseIDs,medium,replicate,proteome_fraction
SPCC825.01,Glu,1,2.3682287417124717e-4
SPBP8B7.25,Glu,1,3.94074291168149e-4
SPBC106.18,Glu,1,3.675911659960902e-4
SPBC660.07,Glu,1,1.1063606532835988e-4
SPAC8C9.08,Glu,1,2.3380491888065651e-4
SPAC1687.21,Glu,1,2.0049038282522638e-4
SPBP4H10.11c,Glu,1,2.4970589965791747e-4
SPBC119.01,Glu,1,1.7782190225262197e-4
SPAC19G12.15c,Glu,1,2.568641804517956e-4
SPAC20G8.04c,Glu,1,2.1281174037733177e-4
SPBC12C2.11,Glu,1,1.777808803139545e-4
SPAC18G6.03,Glu,1,1.6939609692462568e-4
SPCC1682.09c,Glu,1,1.2838767515537243e-4
SPAC9G1.05,Glu,1,2.661667383993964e-4
SPBC776.15c,Glu,1,1.5273435822515033e-4
SPBC4.07c,Glu,1,2.1696394903016598e-4
SPCC1442.16c,Glu,1,2.453756372765315e-4
SPAC10F6.03c,Glu,1,3.198992274139508e-4
SPAC5H10.06c,Glu,1,7.440685230044075e-4
SPAC6B12.12,Glu,1,3.054300808589448e-4
SPCC1672.03c,Glu,1,2.7919820928995405e-4
SPBC106.04,Glu,1,1.117755800888879e-4
SPBC1539.09c,Glu,1,2.439524494588038e-4
SPAC22H10.03c,Glu,1,1.5172627141363278e-4
SPCC663.09c,Glu,1,2.1014653962336398e-4
SPBC29A10.16c,Glu,1,1.689671282019717e-4
SPBC646.08c,Glu,1,1.3376936071214388e-4
SPBC23E6.06c,Glu,1,1.2573800661885013e-4
SPAC1006.01,Glu,1,1.1420193451234343e-4
SPAPB24D3.08c,Glu,1,9.295899160201513e-5
SPAC23A1.17,Glu,1,1.7723671920464494e-4
SPAC23G3.11,Glu,1,3.2223907453885994e-4
SPAC11D3.02c,Glu,1,1.5767393831482478e-4
SPBC3H7.03c,Glu,1,3.3587938918516156e-4
SPAC3A11.12c,Glu,1,2.4689996308367273e-4
SPBC646.07c,Glu,1,1.5509790747762848e-4
SPAC631.01c,Glu,1,1.7349963172621428e-4
SPAC1071.02,Glu,1,6.518049537120767e-5
SPBC29A10.13,Glu,1,2.3629244551814232e-4
SPBC106.16,Glu,1,2.2063621243478967e-4
SPBC27B12.13,Glu,1,4.1305632809602807e-4
SPAC56F8.05c,Glu,1,2.7801894252022473e-4
SPAP8A3.11c,Glu,1,4.600676326546135e-6
SPCC965.08c,Glu,1,2.150280545675446e-6
SPBC23G7.15c,Glu,1,7.164602355749626e-5
SPAC890.08,Glu,1,7.565420655768203e-4
SPBC30D10.03c,Glu,1,1.1112370782591389e-4
SPAC57A10.12c,Glu,1,2.967952422072615e-4
SPAC23A1.03,Glu,1,2.1191049898727665e-4
SPAC13G7.02c,Glu,1,7.402879459838468e-5
SPAP8A3.08,Glu,1,1.5408980283142755e-4
SPAC19A8.05c,Glu,1,2.3077494909724323e-5
SPCC1682.01,Glu,1,1.1913183949461852e-4
SPBC83.08,Glu,1,2.1678744816916532e-4
SPAC959.02,Glu,1,1.5798031400726588e-4
SPAC1093.02,Glu,1,2.5057381827546033e-4
SPAC1B2.04,Glu,1,1.9327616254676553e-4
SPBC19F5.03,Glu,1,2.2310184866518583e-4
SPAC6B12.04c,Glu,1,1.1092146630802887e-4
SPAC15A10.04c,Glu,1,1.4056681414995867e-4
SPBC119.02,Glu,1,3.574944770999586e-4
SPAC17H9.16,Glu,1,1.980729839963702e-4
SPBC1711.08,Glu,1,4.7156187067764056e-4
SPBC21D10.12,Glu,1,1.5057418061777372e-4
SPAC23C11.11,Glu,1,1.4024253051856485e-4
SPBC1604.07,Glu,1,2.677211413166886e-4
SPCP31B10.08c,Glu,1,2.2326824126099736e-4
SPAC22E12.17c,Glu,1,1.3483520989623557e-4
SPAC23C11.13c,Glu,1,2.0748859341856088e-4
SPBC8E4.03,Glu,1,4.7920446463371083e-5
SPAC22G7.01c,Glu,1,1.5682378312529522e-4
SPAPB1E7.09,Glu,1,1.7895409287538416e-4
SPAC23H4.09,Glu,1,3.051024268890852e-4
SPBC8E4.01c,Glu,1,3.347715232370948e-4
SPCC1223.09,Glu,1,1.2946711807683455e-4
SPCC23B6.04c,Glu,1,1.5684213951486198e-4
SPBC3E7.05c,Glu,1,1.2326609549678205e-4
SPAC19G12.08,Glu,1,2.355921533398121e-4
SPAC589.06c,Glu,1,3.056613033623383e-4
SPAC1420.02c,Glu,1,1.9897749330047098e-4
SPBP8B7.19,Glu,1,1.7154383575706175e-4
SPAC31G5.17c,Glu,1,5.559418344361476e-4
SPBC1773.04,Glu,1,1.2432656619039217e-4
SPCC1235.02,Glu,1,2.2808070306123312e-4
SPBC12D12.03,Glu,1,3.06983394277096e-4
SPAC17A2.05,Glu,1,1.0441072728264243e-4
SPCC737.09c,Glu,1,1.2200040022613798e-4
SPCC962.01,Glu,1,1.787654011748782e-4
SPCC1682.10,Glu,1,1.754669702357963e-4
SPCC13B11.04c,Glu,1,8.81476840141525e-8
SPCC1620.06c,Glu,1,1.7183575910546982e-4
SPAC23G3.01,Glu,1,1.373492034955865e-4
SPAC12B10.07,Glu,1,1.2154386879200463e-4
SPAC823.14,Glu,1,2.594019765613145e-4
SPCC663.01c,Glu,1,1.3962246007963492e-4
SPAC323.02c,Glu,1,2.199917494826957e-4
SPBC36.04,Glu,1,2.3647297418404517e-4
SPBC16H5.06,Glu,1,2.121100149238369e-4
SPCC757.09c,Glu,1,2.9184085966371757e-4
SPAC1751.03,Glu,1,4.201112896520403e-4
SPAC29B12.07,Glu,1,4.953289731652111e-5
SPCC970.03,Glu,1,1.4409242520309448e-4
SPAC7D4.10,Glu,1,1.29776422490978e-4
SPAC922.04,Glu,1,2.5865061843399176e-4
SPAC4G9.10,Glu,1,1.772072086373808e-4
SPAC21E11.04,Glu,1,2.8465814343675964e-5
SPCC162.09c,Glu,1,2.5161103345864335e-4
SPCC622.08c;SPAC19G12.06c,Glu,1,3.2149085914944046e-4
SPBC21H7.07c,Glu,1,3.326273796768185e-5
SPAC513.05,Glu,1,1.2589315503015085e-4
SPBP19A11.01,Glu,1,2.2982423254528378e-4
SPBC25H2.16c,Glu,1,2.3442741025284948e-4
SPBC18H10.03;REV__SPBC15D4.03,Glu,1,2.3543547231249333e-4
SPAC1A6.10,Glu,1,1.2557594351744517e-4
SPBC651.01c,Glu,1,1.641324824724269e-4
SPCC1322.05c,Glu,1,9.881130449330377e-5
SPAC1952.11c,Glu,1,1.5256496048518466e-4
SPAC3H1.05,Glu,1,1.5859269198888177e-4
SPCPJ732.02c,Glu,1,1.449225492096098e-4
SPAC607.05,Glu,1,1.844527137840859e-4
SPAC12G12.07c,Glu,1,5.1862562629007e-4
SPAC2F3.09,Glu,1,2.81372484297828e-4
SPCC1183.07,Glu,1,2.106712276752424e-4
SPBC3B9.19,Glu,1,9.877207598206425e-5
SPBC365.06,Glu,1,1.7216457274644908e-4
SPAC767.01c,Glu,1,1.8417100995928913e-4
SPAC144.12,Glu,1,1.909706871904436e-4
SPBC660.11,Glu,1,4.521788588128856e-4
SPAC13D6.02c,Glu,1,2.69631772616905e-4
SPCC70.08c,Glu,1,1.0631953932014182e-4
SPCC1259.09c,Glu,1,1.5686296217445712e-4
SPAC6F6.15,Glu,1,1.9650789427009342e-4
SPBC14C8.03,Glu,1,2.6412701049331733e-4
SPAC1F5.06,Glu,1,2.603775379940153e-4
SPAC1142.06,Glu,1,2.8287247659627176e-4
SPBC16H5.12c,Glu,1,1.8623079255016144e-4
SPAC6F12.07,Glu,1,1.7994150270500095e-4
SPAC22A12.07c,Glu,1,1.9170976188791867e-4
SPAC21E11.08,Glu,1,1.7783336787056183e-4
SPBC3B9.01,Glu,1,1.8518133810714105e-4
SPAC1805.17,Glu,1,1.9889582253471367e-4
SPCC4F11.02,Glu,1,5.468394603923386e-5
SPAC31A2.04c,Glu,1,1.3433837432777205e-4
SPBC4C3.03,Glu,1,1.9663035145668967e-4
SPAC22E12.07,Glu,1,2.724011205880829e-4
SPBC16D10.09,Glu,1,2.3577722651639817e-4
SPBC29A3.18,Glu,1,3.9094756947734576e-4
SPAC6F6.10c,Glu,1,1.604022731813372e-4
SPBC365.03c,Glu,1,5.374259327944074e-4
SPCC1281.01;SPAC1527.01,Glu,1,2.579325936633158e-4
SPBC354.10,Glu,1,3.297447072937228e-4
SPCC1672.06c,Glu,1,1.1962120191403615e-4
SPAC20G4.08,Glu,1,1.5308800491264175e-4
SPAC23D3.07,Glu,1,1.4059599177535263e-4
SPCC297.03,Glu,1,1.2991336669089843e-5
SPCC1795.04c,Glu,1,2.4257994981147102e-4
SPAC25G10.09c,Glu,1,3.079505649912915e-4
SPAC23C11.17,Glu,1,1.0327878967903363e-4
SPAC3G9.05,Glu,1,3.8539477413434115e-5
SPAC27F1.07,Glu,1,1.697850472429124e-4
SPBC3H7.15,Glu,1,1.1432473555830293e-4
SPCC126.06,Glu,1,1.3068003739403987e-4
SPBC582.07c,Glu,1,1.6179345765976626e-4
SPAC821.11,Glu,1,1.9421770065392266e-4
SPAC4C5.02c,Glu,1,1.1485001407154556e-4
SPCC5E4.05c,Glu,1,2.6800303598926577e-4
SPAC26A3.11,Glu,1,1.4013988099806273e-4
SPAC140.02,Glu,1,4.0743463878779504e-4
SPAC57A10.10c,Glu,1,2.0367288457187697e-4
SPBC543.02c,Glu,1,2.2667020878773178e-4
SPAC644.05c,Glu,1,1.2205722215252093e-4
SPAC1F7.12,Glu,1,1.4373468937272423e-4
SPAPYUK71.03c,Glu,1,1.1323777702624731e-4
SPBC30D10.14,Glu,1,9.52331648387869e-5
SPAC1F5.10,Glu,1,6.734351036003887e-5
SPAC19G12.05,Glu,1,7.658347773624063e-5
SPAC694.04c,Glu,1,1.090325816956893e-4
SPBC2G2.11,Glu,1,1.2672320353095047e-4
SPAC29E6.06c,Glu,1,2.3608274581067717e-4
SPMIT.11,Glu,1,1.411880853464518e-4
SPBC1D7.04,Glu,1,3.018554390108763e-4
SPBC29A3.12,Glu,1,1.0319680568123152e-4
SPCP1E11.09c,Glu,1,3.7033829436859217e-4
SPBC19C7.07c,Glu,1,5.593196726363077e-4
SPAC3F10.13,Glu,1,3.631840594643186e-5
SPBC2D10.11c,Glu,1,1.898304033716984e-4
SPBC947.15c,Glu,1,1.4916034634143637e-4
SPBC4.03c,Glu,1,1.9616719439600067e-4
SPAC22F3.06c,Glu,1,1.455674693629803e-4
SPCP1E11.06,Glu,1,1.1694955800565909e-4
SPCC737.06c,Glu,1,9.665778276477286e-5
SPBC215.15,Glu,1,2.004169314316702e-4
SPBC582.08,Glu,1,2.76384276693749e-4
SPAC2F7.13c,Glu,1,1.6189783556110564e-4
SPAC13G7.06,Glu,1,1.5799442674225745e-4
SPAC1039.02,Glu,1,3.8834022210284126e-4
SPCC338.12,Glu,1,2.4463061275365854e-5
SPCC63.14,Glu,1,1.2800070123669788e-4
SPBC106.17c,Glu,1,1.3786484302916464e-4
SPAC15F9.03c,Glu,1,2.070385285156064e-4
SPAC24C9.03,Glu,1,3.415314162066065e-4
SPAC4A8.13c,Glu,1,1.2259829569477034e-4
SPBC800.05c,Glu,1,2.409649096373111e-4
SPCC576.10c,Glu,1,1.8995553951108962e-4
SPAC5H10.10,Glu,1,1.7020044168800235e-4
SPAC3F10.11c,Glu,1,9.375781907273634e-5
SPBC1703.15c,Glu,1,7.814190941684101e-5
SPAC222.14c,Glu,1,1.3857734550680657e-4
SPAC13G6.04,Glu,1,1.610615661310524e-4
SPBC106.15,Glu,1,1.3449974654354408e-4
SPBC11G11.07,Glu,1,3.1918425412427e-5
SPAP8A3.12c,Glu,1,1.885614839819906e-4
SPCC31H12.07,Glu,1,3.0429482992118536e-4
SPAC31G5.13,Glu,1,1.6329303617688702e-4
SPAPB2B4.05,Glu,1,1.3754984455898483e-4
SPCC736.13,Glu,1,1.4015139282783412e-4
SPAP8A3.09c,Glu,1,1.9112189346999419e-4
SPCC737.02c,Glu,1,1.797566616293181e-4
SPCC1223.05c;SPAPB17E12.05,Glu,1,3.6478614282432276e-4
SPBC4C3.07,Glu,1,1.710062125593345e-4
SPBC577.10,Glu,1,1.738112824013015e-4
SPAC637.04,Glu,1,2.784974035727493e-5
SPBPJ4664.06,Glu,1,1.911047381713492e-4
SPAC26A3.12c,Glu,1,4.424997361095772e-5
SPAC1F7.01c,Glu,1,1.1782471342102286e-4
SPAC343.10,Glu,1,1.3256544761837053e-4
SPAC19B12.02c,Glu,1,7.699609626286204e-4
SPBC1539.07c,Glu,1,1.6487065043459603e-4
SPBC646.09c,Glu,1,4.237227655384216e-4
SPBC887.17,Glu,1,2.2153487854656456e-5
SPBC1289.06c,Glu,1,7.57238010759419e-5
SPAC25B8.10,Glu,1,8.183059452291016e-5
SPAC1805.08,Glu,1,9.239194234342084e-5
SPBP8B7.16c,Glu,1,2.435599163276338e-4
SPAC4D7.02c,Glu,1,2.45436462714311e-5
SPCC4B3.01,Glu,1,9.560283707273515e-5
SPAC16C9.02c,Glu,1,1.772447710641655e-4
SPBC29A3.02c,Glu,1,1.8326404896959735e-4
SPBC2D10.12,Glu,1,3.837363715110053e-4
SPBC365.16,Glu,1,9.556062271046865e-5
SPBC365.01,Glu,1,1.3359084086497395e-4
SPCC31H12.08c,Glu,1,4.539859289402551e-5
SPBC17G9.06c,Glu,1,1.3220387753941682e-4
SPCC1442.14c,Glu,1,1.5533128347737358e-4
SPBC2G2.16,Glu,1,2.339134029261617e-4
SPBC31F10.16,Glu,1,7.820905012434899e-5
SPAC2F7.05c,Glu,1,1.8673398364140058e-4
SPAC222.08c,Glu,1,9.487930767702935e-5
SPCC1450.12,Glu,1,5.57376904736705e-5
SPAC22H10.12c,Glu,1,1.3906598678830117e-4
SPBC947.02,Glu,1,1.3007679793753776e-4
SPBC21C3.15c,Glu,1,2.161043098727062e-4
SPBC21B10.10,Glu,1,1.4800462385399394e-4
SPBC713.03,Glu,1,1.9248977735124978e-4
SPAC29A4.05,Glu,1,1.2862523434678243e-4
SPAC1B3.06c,Glu,1,1.0612058613451475e-4
SPBC3D6.13c,Glu,1,1.3824367345638218e-4
SPBC215.11c,Glu,1,9.072560320262908e-5
SPAC688.04c,Glu,1,6.179939492409764e-5
SPCC126.08c,Glu,1,1.3851140722365463e-4
SPAC23H3.15c,Glu,1,7.20520652945923e-6
SPBC9B6.10,Glu,1,1.3234285168466943e-4
SPBC29A3.09c,Glu,1,9.324701190496518e-5
SPBP8B7.11,Glu,1,2.522118939433922e-4
SPBC23E6.04c,Glu,1,1.1558294955428604e-4
SPAC9.03c,Glu,1,7.306547738422994e-5
SPAC22A12.08c,Glu,1,1.0264002978365733e-4
SPAC821.05,Glu,1,3.0974389741205885e-4
SPAPB21F2.02,Glu,1,1.0142987609247477e-5
SPAPB1A10.12c,Glu,1,1.1940883637976966e-4
SPBC1539.04,Glu,1,9.657073242511865e-5
SPAC22F3.10c,Glu,1,8.503194411299696e-5
SPBC30D10.18c,Glu,1,9.688282830057392e-5
SPAC18B11.04,Glu,1,2.4626495834755955e-5
SPCC417.16,Glu,1,7.584878553718453e-5
SPBC577.02,Glu,1,4.628435869592199e-4
SPAC24B11.05,Glu,1,7.672559241089595e-5
SPCPB1C11.03,Glu,1,1.8990527103913224e-5
SPBC83.17,Glu,1,2.0908106855122848e-4
SPBC1271.12,Glu,1,8.95603713286656e-5
SPBC29A10.08,Glu,1,6.993064362101476e-4
SPBC28F2.11,Glu,1,1.6112153804588746e-4
SPAC4H3.07c,Glu,1,9.868876442543346e-5
SPAC11D3.15,Glu,1,2.8864754043152364e-5
SPAC1B1.03c,Glu,1,2.3369290840153593e-4
SPAC1786.01c,Glu,1,4.5329056380156524e-5
SPAC26H5.07c,Glu,1,2.0376843722181724e-4
SPAC890.07c,Glu,1,1.0050984778026183e-4
SPBC336.04,Glu,1,1.148876069172996e-5
SPAC22E12.03c,Glu,1,6.1006984939175926e-5
SPAC4G8.02c,Glu,1,6.490236273341413e-5
SPAC922.07c,Glu,1,4.8695519969265914e-5
SPBC428.16c,Glu,1,6.828079839546834e-5
SPCC4B3.07,Glu,1,2.559159697561945e-4
SPAC25H1.07,Glu,1,1.0555769564907024e-4
SPCC74.05,Glu,1,5.267231851033516e-4
SPAC513.07,Glu,1,2.1778976654401595e-4
SPBC26H8.11c,Glu,1,1.1071636865726978e-4
SPAC1783.05,Glu,1,5.3651435753875195e-5
SPBC839.15c;SPAC23A1.10,Glu,1,8.647449181292185e-5
SPBC1711.04,Glu,1,1.2983557846904718e-4
SPCC1840.05c,Glu,1,1.0296436233542107e-4
SPBC17D1.06,Glu,1,1.2489083915548949e-4
SPAC1002.18,Glu,1,3.396321932699958e-5
SPAC1B3.01c,Glu,1,2.052750850240783e-4
SPAPYUG7.05,Glu,1,2.8668477476810313e-4
SPBC354.07c,Glu,1,1.802494785185702e-4
SPBC18E5.01,Glu,1,1.749971471704951e-4
SPAC23C11.14,Glu,1,9.80363566635892e-5
SPCC320.10,Glu,1,1.1161063885294336e-4
SPAC26A3.16,Glu,1,1.91780142632362e-4
SPCC550.11,Glu,1,2.056530586364355e-4
SPCC18.16c,Glu,1,3.4016817509347206e-5
SPAC20G8.09c,Glu,1,1.2247181353681972e-4
SPAC9E9.04,Glu,1,1.5965105214772575e-4
SPAC1486.05,Glu,1,1.5233003128452993e-4
SPBC3F6.01c,Glu,1,1.284341815508764e-4
SPCC1223.06,Glu,1,1.8024214087978237e-5
SPAC630.08c,Glu,1,9.781697693168584e-5
SPAC15E1.04,Glu,1,7.62299114715038e-5
SPBC776.02c,Glu,1,1.310490633290637e-4
SPCC70.02c,Glu,1,1.0408827441483623e-4
SPBC12C2.08,Glu,1,4.7948663016012476e-5
SPAC17G8.04c,Glu,1,1.5912810006059205e-4
SPCC1620.08,Glu,1,7.910531747120562e-5
SPBC16G5.01,Glu,1,1.3677705268414132e-4
SPBC4B4.04,Glu,1,1.8493816269892044e-4
SPBC14C8.06,Glu,1,1.6987532495187638e-4
SPBC12C2.05c,Glu,1,3.771766120248017e-5
SPAC17H9.11,Glu,1,1.3755094376719415e-4
SPBC19G7.03c;SPAC19B12.04,Glu,1,7.978602345854052e-4
SPAC1F5.03c,Glu,1,8.371385408443702e-5
SPAC20G4.01,Glu,1,4.849062470882764e-5
SPBC4C3.05c,Glu,1,1.581298753289609e-4
SPCPB1C11.01,Glu,1,1.0021310806725809e-4
SPAC16E8.15,Glu,1,1.28085832681093e-4
SPBC21D10.11c,Glu,1,1.0274612777353966e-4
SPCC4B3.06c,Glu,1,1.8179929542203755e-5
SPBC646.04,Glu,1,9.240799255841171e-5
SPBC776.11,Glu,1,1.8296487532234638e-4
SPAC30C2.08,Glu,1,1.3346509155416606e-4
SPAC26F1.14c,Glu,1,7.264455539570853e-5
SPCC1682.05c,Glu,1,1.0365398666453532e-4
SPAC1F3.06c,Glu,1,1.2817318012657127e-4
SPCC794.11c,Glu,1,1.2572994700874287e-4
SPCC1795.05c,Glu,1,1.5986900698009848e-4
SPCC162.03,Glu,1,8.055452442523172e-5
SPAC6G9.03c,Glu,1,6.000303577420887e-6
SPAC607.03c,Glu,1,1.670627444580246e-4
SPAC890.06,Glu,1,1.3083468910107376e-4
SPCC31H12.03c,Glu,1,6.552132879707687e-5
SPAC1705.03c,Glu,1,5.376451223035776e-4
SPAC1142.07c,Glu,1,4.982038616257355e-5
SPBC16E9.16c,Glu,1,1.6335808610112406e-5
SPBC29A10.01,Glu,1,1.2916603820195004e-4
SPBC1347.02,Glu,1,1.940961312845336e-4
SPCC1393.13,Glu,1,7.840771728832441e-5
SPBC16H5.11c,Glu,1,6.487876461371845e-5
SPAC57A10.09c,Glu,1,1.192926803785024e-4
SPAC1805.06c,Glu,1,1.8085449056758974e-4
SPACUNK4.15,Glu,1,4.444519572247823e-5
SPBC1271.02,Glu,1,1.1663427163868569e-4
SPCC1840.03,Glu,1,1.7687722699131765e-4
SPBC24C6.05,Glu,1,1.6452233923433082e-4
SPAC1F3.05,Glu,1,9.89173625218277e-5
SPBC28F2.12,Glu,1,1.0160191119875403e-4
SPBC215.10,Glu,1,7.117838465753497e-5
SPBC409.20c,Glu,1,2.696427867840036e-4
SPAC23A1.14c,Glu,1,1.030020751902597e-4
SPBC15D4.09c,Glu,1,1.0632930043405181e-4
SPBC1215.02c,Glu,1,9.808397922691969e-5
SPBC106.05c,Glu,1,4.905563056273752e-5
SPCC1739.12,Glu,1,9.582652475574762e-5
SPCC338.07c,Glu,1,1.5074855398439113e-4
SPAC1F7.07c,Glu,1,2.3957223379598687e-5
SPBC3D6.15;SPAC694.05c,Glu,1,5.346658896942688e-4
SPAC806.03c,Glu,1,3.71494423553488e-4
SPAC1805.05,Glu,1,6.438759109886872e-5
SPCPB16A4.05c,Glu,1,9.944894822085353e-5
SPCC74.03c,Glu,1,6.692949610276156e-5
SPAC9.07c,Glu,1,9.697967984050599e-5
SPBC19C7.10,Glu,1,4.058741894127898e-5
SPAC1B2.03c,Glu,1,2.2412867889556802e-4
SPAC16E8.07c,Glu,1,1.5005997894304058e-4
SPBC365.12c,Glu,1,1.2056449982107564e-5
SPBC30D10.17c,Glu,1,1.5827998544219908e-4
SPBC776.07,Glu,1,6.940152031672393e-5
SPAC6G9.12,Glu,1,1.1916579202313623e-4
SPBC19G7.17,Glu,1,1.0059680861314046e-4
SPAC144.02,Glu,1,5.748110244882582e-5
SPAC227.07c,Glu,1,6.485256783897293e-5
SPCC830.10,Glu,1,5.932065961877667e-5
SPCC663.15c,Glu,1,6.10310366765435e-5
SPBC13E7.04,Glu,1,2.0776490683530724e-4
SPBC800.10c,Glu,1,2.0410976097647067e-4
SPBC29A3.10c,Glu,1,7.592905194663297e-5
SPCC830.08c,Glu,1,1.0834303566416879e-4
SPCC338.05c,Glu,1,1.0468634468836788e-4
SPCC965.03,Glu,1,6.111735725262178e-5
SPBC1271.14,Glu,1,9.693386608076743e-5
SPCC830.07c,Glu,1,1.726403058424691e-4
SPAC17C9.12,Glu,1,1.407743540272594e-4
SPBC16C6.02c,Glu,1,4.7277110804945834e-5
SPAC26A3.15c,Glu,1,1.1229320968977949e-4
SPCC191.07,Glu,1,1.6589234044253338e-4
SPAC4G9.13c,Glu,1,2.222491378655316e-5
SPBC887.04c,Glu,1,1.2377897898839627e-4
SPBC1685.02c,Glu,1,3.309420150124736e-4
SPBC215.01,Glu,1,7.362257255597298e-5
SPBC56F2.04,Glu,1,4.52143579475596e-5
SPBC21C3.09c,Glu,1,6.345087052306226e-5
SPCC584.11c,Glu,1,1.1169810526576072e-4
SPBC16H5.10c,Glu,1,9.021377504090266e-5
SPAC17A2.02c,Glu,1,9.513649652105797e-5
SPAC22H12.01c,Glu,1,4.166880159291073e-5
SPAC4F8.12c,Glu,1,6.852028339932774e-5
SPAC12B10.02c,Glu,1,4.604266940019912e-5
SPBC16E9.09c,Glu,1,1.0749381846231096e-4
SPAC3G6.05,Glu,1,7.044008714389222e-5
SPAC20G8.07c,Glu,1,1.3689329440023048e-4
SPBC6B1.08c,Glu,1,1.561675962440407e-4
SPAC17C9.10,Glu,1,7.631627442579007e-5
SPAC24H6.13,Glu,1,9.965444602690412e-5
SPCC1020.10,Glu,1,6.929397667574008e-6
SPCC320.13c,Glu,1,2.270334012811679e-6
SPAC824.07,Glu,1,1.6825232325836794e-4
SPBC800.04c,Glu,1,3.2780105682731034e-4
SPBC27B12.08,Glu,1,3.4223458693617446e-5
SPBC2A9.09,Glu,1,5.8235533725450616e-5
SPAC17C9.09c,Glu,1,7.26617029437668e-5
SPAC1F7.08,Glu,1,7.751816711662025e-5
SPBC1271.07c,Glu,1,3.99347509514023e-5
SPAC4C5.01,Glu,1,4.510042715640596e-5
SPBC29A3.01,Glu,1,8.021388947272018e-5
SPAC19G12.03,Glu,1,7.022685312721552e-5
SPAC1851.02,Glu,1,7.86938196127514e-5
SPAC9E9.07c,Glu,1,6.466702025147428e-5
SPBC1271.04c,Glu,1,1.006752694275732e-4
SPBC405.04c,Glu,1,6.779048561244213e-5
SPBC119.03,Glu,1,7.525453921979053e-5
SPBC14F5.13c,Glu,1,2.3509245834655866e-5
SPAC18G6.07c,Glu,1,7.55218690398178e-5
SPAPB17E12.11,Glu,1,1.3152562965482533e-4
SPAC1F7.02c,Glu,1,7.569489401269596e-5
SPCC576.11,Glu,1,6.674318958281221e-5
SPBC1604.08c,Glu,1,2.2335464580176503e-4
SPBC543.09,Glu,1,8.87289677252856e-5
SPCC1494.05c,Glu,1,7.1633564697702e-5
SPBC16H5.07c,Glu,1,8.039439355342862e-5
SPBC1685.14c,Glu,1,4.504568059546016e-5
SPAC23C4.08,Glu,1,5.9420263658737865e-5
SPAC24B11.06c,Glu,1,1.3177054327796105e-4
SPACUNK4.17,Glu,1,7.994384961421144e-6
SPBC27.01c,Glu,1,5.353389848137993e-5
SPBC13G1.11,Glu,1,3.887300245272985e-5
SPBC16H5.13,Glu,1,6.418325446405138e-5
SPBC9B6.11c,Glu,1,6.134424371944677e-5
SPAC17H9.13c,Glu,1,6.656902585706452e-5
SPBC2D10.05,Glu,1,3.856918782915998e-5
SPCC794.03,Glu,1,8.54699836889753e-5
SPBC14C8.02,Glu,1,1.1739834610362692e-4
SPAC167.05,Glu,1,2.200708070506356e-5
SPCC553.06,Glu,1,1.3134276047841402e-4
SPBC1773.17c,Glu,1,1.704310423526564e-5
SPAC17G6.15c,Glu,1,5.711682549829702e-5
SPBC1289.07c,Glu,1,9.459180462156793e-5
SPAC13A11.01c,Glu,1,7.533080520140918e-5
SPCC16A11.02,Glu,1,6.636899525654451e-5
SPAC30.01c,Glu,1,8.01867384174029e-5
SPAC343.09,Glu,1,1.5139516051541928e-4
SPBC354.02c,Glu,1,1.4819656638391892e-4
SPBC21D10.09c,Glu,1,3.985536073328096e-5
SPAC17H9.12c,Glu,1,1.4773071436922368e-4
SPBC32H8.03,Glu,1,7.609017231000662e-5
SPAC644.13c,Glu,1,7.040442215240884e-5
SPBC83.16c,Glu,1,5.113758791555826e-5
SPBC609.05,Glu,1,1.056336704003096e-4
SPAC4G9.11c,Glu,1,7.735824796917789e-5
SPAC4D7.09,Glu,1,1.4793551758102724e-4
SPAC6G10.07,Glu,1,7.045305366711628e-5
SPBC21B10.04c,Glu,1,9.356688961950062e-5
SPBC1198.04c,Glu,1,2.3627682516902535e-5
SPBP23A10.07,Glu,1,1.0292352624415545e-4
SPAC56F8.10,Glu,1,7.185451671529302e-5
SPBC337.10c,Glu,1,5.5580254555873674e-5
SPCC18B5.07c,Glu,1,7.556189019439322e-5
SPAC25H1.10c,Glu,1,2.3977894536058485e-5
SPBC8D2.02c,Glu,1,5.502214914098922e-5
SPBC19G7.10c,Glu,1,9.433272042572907e-5
SPAC1565.01,Glu,1,8.40794720948165e-5
SPAC1B3.14,Glu,1,1.2026313509129448e-4
SPAC22E12.10c,Glu,1,7.488115870512785e-5
SPBP23A10.16,Glu,1,7.282393139102164e-5
SPCC777.13,Glu,1,5.4116542295471944e-5
SPAC959.07,Glu,1,7.299614726098459e-5
SPBC1734.04,Glu,1,8.477136463729972e-5
SPBP23A10.08,Glu,1,5.277936369691966e-5
SPAC17A5.14,Glu,1,8.456033491248647e-5
SPAC14C4.04,Glu,1,1.0346176573853594e-4
SPBC16E9.02c,Glu,1,1.0043820310680654e-4
SPBC26H8.06,Glu,1,1.0204110507044515e-4
SPBC1773.14,Glu,1,1.665701657534696e-5
SPCC1795.02c,Glu,1,1.1997944686627993e-4
SPBC776.04,Glu,1,1.0764512933311237e-4
SPBC337.09,Glu,1,9.849724617762637e-5
SPBC1289.05c,Glu,1,1.4515939097171085e-4
SPCC965.12,Glu,1,1.304800797573765e-6
SPBC21C3.14c,Glu,1,6.687393047981328e-5
SPBPB2B2.06c,Glu,1,1.8455172369573864e-5
